"","V1","V2","V3","V4"
"1",11,7,1,10
"2",8,9,9,12
"3",7,3,2,3
"4",12,11,6,2
"5",2,10,3,6
"6",3,6,11,1
"7",4,1,4,11
"8",1,4,8,9
"9",5,8,7,4
"10",9,5,5,7
"11",6,12,12,8
"12",10,2,10,5
