"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",13,8,15,25,20,3,9,24,4,16,9,4,20,16
"2",8,19,17,8,19,8,8,3,16,8,24,17,21,9
"3",17,17,6,5,9,4,2,19,2,26,22,12,11,8
"4",7,15,5,2,25,19,18,14,18,20,6,2,18,7
"5",5,11,11,13,8,26,1,4,26,13,3,26,24,17
"6",25,26,1,10,21,24,6,21,22,10,13,7,14,14
"7",26,13,21,1,10,23,14,12,5,15,26,18,19,26
"8",1,1,26,14,1,2,19,8,14,18,23,8,13,15
"9",20,12,13,11,17,1,15,11,24,2,20,1,1,1
"10",4,5,19,4,23,16,3,16,8,6,14,11,2,19
"11",9,22,7,16,5,15,10,6,6,3,16,3,17,21
"12",12,3,22,6,6,14,11,23,23,21,15,23,16,4
"13",18,24,23,20,15,17,4,9,12,19,8,10,25,2
"14",22,20,12,15,22,11,20,17,10,22,18,24,23,18
"15",14,25,9,3,12,5,22,7,19,17,10,19,3,20
"16",3,18,18,18,13,10,13,20,21,25,2,6,6,25
"17",10,21,25,12,16,20,21,25,3,1,4,20,10,13
"18",6,23,14,24,3,25,17,22,11,12,19,15,4,5
"19",23,14,20,23,4,6,5,15,17,4,7,25,9,12
"20",24,2,8,17,24,13,12,5,1,14,1,16,5,6
"21",11,6,4,22,18,22,7,10,15,24,21,21,8,22
"22",15,4,10,21,11,18,23,18,20,5,25,9,22,11
"23",2,10,2,19,14,7,25,13,7,9,12,22,15,3
"24",19,7,3,7,2,9,16,26,13,7,5,14,26,24
"25",16,16,24,26,26,12,26,1,25,11,17,13,12,23
"26",21,9,16,9,7,21,24,2,9,23,11,5,7,10
