"","V1","V2","V3"
"1",14,1,9
"2",8,17,12
"3",9,5,6
"4",7,2,17
"5",5,7,11
"6",3,3,2
"7",16,14,10
"8",10,13,14
"9",6,12,4
"10",18,11,18
"11",2,19,8
"12",20,16,5
"13",4,15,19
"14",17,8,3
"15",1,9,15
"16",19,4,13
"17",11,18,1
"18",12,10,7
"19",13,6,20
"20",15,20,16
