"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",7,13,15,9,15,2,10,3,2,10,10,8,14
"2",6,5,12,11,3,14,3,13,11,13,11,9,10
"3",9,3,10,5,14,12,13,5,10,6,3,15,11
"4",4,7,6,4,6,4,2,4,14,2,6,10,15
"5",1,15,9,1,13,8,7,15,12,11,8,12,3
"6",15,1,13,8,8,7,1,1,8,8,15,1,1
"7",11,9,11,13,9,1,9,10,15,3,14,14,6
"8",12,4,5,6,4,5,14,12,3,9,9,11,4
"9",2,2,4,12,10,3,11,9,9,14,5,3,8
"10",14,8,7,14,11,10,4,14,1,7,4,6,13
"11",13,11,1,3,7,11,12,8,13,12,12,4,12
"12",3,6,2,7,12,13,6,6,4,4,13,7,5
"13",8,14,8,15,1,15,15,7,7,1,7,5,2
"14",5,10,14,2,2,6,8,11,5,5,1,2,9
"15",10,12,3,10,5,9,5,2,6,15,2,13,7
