"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",7,6,27,8,22,21,30,20,6,25
"2",30,16,29,30,1,22,12,30,4,9
"3",2,15,9,4,16,18,18,7,20,29
"4",9,18,14,28,18,27,10,22,25,23
"5",21,28,24,5,12,29,25,25,29,15
"6",29,8,11,16,27,25,26,14,21,18
"7",26,1,1,12,19,15,13,1,30,22
"8",14,27,6,23,28,12,6,24,3,28
"9",25,23,20,1,26,7,11,16,16,26
"10",10,20,23,15,15,2,14,15,1,3
"11",15,10,25,13,3,28,4,4,14,30
"12",4,2,19,25,30,30,17,10,10,5
"13",13,3,15,3,2,13,23,13,2,14
"14",12,21,26,22,24,19,21,2,18,13
"15",3,14,21,17,25,14,3,28,28,17
"16",1,30,2,29,21,4,24,18,13,12
"17",6,9,10,20,11,6,9,3,7,16
"18",22,4,28,19,17,8,5,19,19,8
"19",19,11,7,24,5,20,15,17,27,10
"20",18,25,16,9,20,23,7,8,9,11
"21",27,29,18,26,9,17,1,6,24,1
"22",16,17,5,7,29,5,29,5,26,6
"23",17,5,17,21,8,3,22,29,22,27
"24",24,12,13,11,23,10,19,26,8,2
"25",23,22,4,18,10,26,20,12,5,24
"26",28,19,8,6,6,1,2,21,11,19
"27",20,13,22,27,14,11,28,9,12,21
"28",11,7,3,2,13,24,8,27,17,4
"29",5,24,12,14,7,16,27,23,15,7
"30",8,26,30,10,4,9,16,11,23,20
