"","V1","V2","V3"
"1",2,23,5
"2",16,1,12
"3",15,16,8
"4",19,11,10
"5",1,7,19
"6",24,18,7
"7",9,2,21
"8",11,17,18
"9",21,3,3
"10",18,5,17
"11",22,14,22
"12",17,20,1
"13",12,6,6
"14",5,19,23
"15",20,22,20
"16",8,21,11
"17",10,13,4
"18",3,15,13
"19",13,24,15
"20",14,10,24
"21",23,8,14
"22",6,9,2
"23",4,4,9
"24",7,12,16
