"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",29,6,6,25,17,28,9,18,13,29,8
"2",17,16,5,2,4,24,19,22,15,2,18
"3",2,1,14,17,20,1,18,25,30,1,1
"4",23,23,8,7,22,25,15,5,2,22,29
"5",26,29,13,11,28,11,26,29,17,27,19
"6",10,27,4,20,16,15,1,2,19,4,27
"7",13,3,1,12,26,5,12,20,9,13,24
"8",15,28,22,16,7,23,13,7,28,26,11
"9",16,10,24,27,19,3,23,3,14,24,22
"10",7,26,23,5,23,12,16,15,12,8,9
"11",8,5,12,10,6,21,27,4,10,11,5
"12",5,12,26,19,2,26,6,30,11,20,30
"13",21,8,27,13,21,27,28,13,20,5,15
"14",30,22,30,9,3,2,7,9,26,7,21
"15",3,30,17,30,11,29,24,10,4,14,20
"16",24,24,25,28,9,16,11,21,18,12,2
"17",28,19,21,15,15,19,21,26,7,9,25
"18",19,25,7,18,1,4,30,17,6,18,7
"19",27,11,3,4,14,10,22,8,27,15,4
"20",22,4,15,22,5,13,17,14,22,19,26
"21",20,2,28,3,12,14,2,24,5,25,13
"22",12,17,29,21,29,17,20,11,3,28,3
"23",25,15,18,23,25,7,5,6,8,3,10
"24",4,18,10,14,13,8,8,12,16,23,16
"25",1,7,20,1,30,18,10,1,23,17,17
"26",18,13,11,29,27,22,3,16,29,10,23
"27",11,9,9,26,8,9,14,28,1,6,14
"28",14,20,16,8,18,30,4,27,21,16,6
"29",9,14,19,6,10,6,29,19,24,30,28
"30",6,21,2,24,24,20,25,23,25,21,12
