"","V1","V2","V3"
"1",16,17,15
"2",23,10,3
"3",14,2,1
"4",18,21,4
"5",22,24,13
"6",15,8,11
"7",5,18,2
"8",12,13,6
"9",11,16,25
"10",20,15,8
"11",3,23,23
"12",17,12,22
"13",2,6,5
"14",4,11,12
"15",25,4,9
"16",1,14,16
"17",9,25,7
"18",8,9,19
"19",10,5,14
"20",7,20,10
"21",24,19,20
"22",21,7,24
"23",13,22,18
"24",19,1,17
"25",6,3,21
