"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",16,10,9,17,12,12,10,2,3,18,1,11,18,7,16
"2",10,6,15,10,15,4,3,3,5,14,6,3,7,16,11
"3",12,3,6,7,8,13,6,14,12,13,17,2,14,4,13
"4",8,2,14,12,4,15,14,5,10,9,9,15,4,2,17
"5",9,15,5,13,2,5,8,11,4,2,18,14,9,15,15
"6",11,18,1,8,18,18,9,1,18,10,8,17,13,11,9
"7",3,17,11,2,3,3,11,8,6,12,5,6,15,3,8
"8",17,16,12,14,17,11,5,12,11,3,10,5,3,6,7
"9",6,1,3,1,10,8,2,7,17,4,3,9,1,9,14
"10",13,7,17,4,5,14,4,9,2,5,11,12,16,13,3
"11",14,12,7,6,1,9,13,4,14,15,14,8,2,17,4
"12",1,9,2,11,13,10,18,6,1,6,15,1,10,1,6
"13",18,13,16,9,6,6,17,16,15,8,2,4,12,12,18
"14",15,4,8,5,11,2,15,17,7,1,7,16,8,8,5
"15",5,14,18,3,14,16,16,13,8,17,16,10,6,10,12
"16",4,5,10,18,16,7,12,15,13,7,12,13,17,18,10
"17",2,8,4,15,7,17,7,18,9,11,4,7,5,14,2
"18",7,11,13,16,9,1,1,10,16,16,13,18,11,5,1
