"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",15,14,24,27,24,12,21,13,22,1,27,21
"2",8,16,5,11,4,3,1,8,21,4,14,5
"3",2,13,21,17,7,10,19,16,7,19,8,6
"4",17,21,16,15,23,4,27,22,13,10,3,8
"5",27,25,1,6,1,14,22,15,27,26,1,10
"6",13,4,25,12,15,2,10,10,4,24,2,18
"7",6,10,17,14,3,20,26,6,12,25,23,25
"8",21,11,18,3,11,7,5,12,24,13,7,27
"9",1,26,19,2,21,5,16,4,11,3,17,16
"10",22,9,2,19,27,8,17,7,3,11,21,11
"11",23,17,10,10,17,19,20,19,5,5,9,24
"12",25,1,13,24,2,1,14,18,15,16,15,23
"13",19,22,9,8,8,11,8,2,9,18,25,19
"14",12,8,8,25,5,16,6,23,10,2,5,14
"15",9,5,4,4,18,9,24,25,16,20,11,20
"16",26,6,22,13,13,13,9,24,18,6,22,2
"17",24,19,27,26,19,21,7,5,14,21,10,7
"18",5,18,11,22,16,6,11,21,25,22,24,12
"19",11,20,26,7,6,22,18,20,19,12,20,15
"20",14,27,6,23,14,17,25,11,8,14,19,1
"21",7,24,23,20,26,15,2,27,1,15,13,26
"22",3,23,3,18,12,26,12,9,17,8,4,22
"23",20,12,7,16,22,24,3,17,20,23,18,17
"24",16,15,15,1,10,27,13,26,2,27,16,4
"25",4,2,14,5,20,23,4,14,6,9,26,9
"26",18,3,20,21,9,25,23,1,26,7,12,13
"27",10,7,12,9,25,18,15,3,23,17,6,3
