"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,26,2,17,25,13,25,19,11,3,12,19,26
"2",14,25,21,11,4,6,4,8,13,23,18,21,3
"3",20,2,8,5,17,9,17,3,6,11,19,23,22
"4",4,14,18,23,15,4,6,11,9,8,16,7,23
"5",7,6,11,8,19,3,26,7,23,16,10,11,1
"6",15,5,27,27,21,27,3,15,1,15,13,20,16
"7",10,3,23,18,11,8,19,23,19,24,6,14,21
"8",21,13,26,21,27,10,24,4,16,20,17,5,9
"9",2,4,4,10,7,15,10,14,15,19,23,4,15
"10",5,18,15,19,2,26,18,5,21,13,27,18,18
"11",22,19,24,9,8,16,8,6,3,5,9,13,19
"12",23,10,5,13,22,5,5,24,20,7,26,16,10
"13",19,1,14,20,10,24,11,27,12,2,20,9,2
"14",17,11,13,1,1,11,1,21,7,18,1,10,27
"15",3,8,19,14,24,20,12,1,5,27,2,17,7
"16",16,21,7,25,20,17,13,9,25,25,22,12,25
"17",26,23,16,22,16,14,9,20,22,17,7,22,8
"18",12,22,22,7,18,19,22,22,8,14,25,8,11
"19",13,9,9,24,6,18,23,10,14,6,4,24,12
"20",9,16,10,6,26,22,7,26,17,21,15,26,20
"21",6,12,25,2,12,12,14,16,26,4,21,25,5
"22",11,27,1,15,13,23,2,2,27,10,5,6,13
"23",24,15,3,3,14,25,20,12,10,22,8,15,4
"24",27,17,12,16,9,2,27,17,2,26,24,27,14
"25",25,7,20,12,3,21,21,18,24,9,14,1,24
"26",8,20,6,26,5,7,15,25,4,12,11,2,6
"27",18,24,17,4,23,1,16,13,18,1,3,3,17
