"","V1","V2","V3"
"1",13,18,19
"2",5,28,13
"3",17,26,16
"4",12,30,25
"5",9,14,23
"6",18,15,3
"7",22,16,26
"8",8,2,6
"9",25,3,24
"10",16,9,29
"11",20,22,22
"12",3,24,21
"13",29,23,10
"14",15,21,7
"15",14,4,11
"16",6,7,17
"17",7,20,30
"18",4,12,4
"19",2,5,27
"20",10,25,2
"21",11,10,14
"22",24,13,12
"23",1,17,9
"24",30,11,20
"25",26,19,15
"26",19,1,18
"27",21,8,8
"28",27,27,28
"29",28,6,1
"30",23,29,5
