"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",4,7,7,10,11,6,17,5,5,4,3
"2",14,17,13,9,14,12,6,14,4,10,2
"3",8,6,1,12,13,5,4,17,10,13,16
"4",6,10,8,4,16,14,2,12,17,5,11
"5",13,14,2,11,4,17,5,6,13,2,6
"6",18,9,4,18,10,8,9,11,16,17,1
"7",10,12,18,1,7,1,16,18,18,9,4
"8",9,5,12,16,15,15,14,4,14,12,7
"9",1,18,6,14,6,11,13,16,11,7,10
"10",15,1,17,8,18,9,15,10,12,3,17
"11",7,2,10,17,1,2,7,13,3,1,8
"12",16,11,14,15,8,4,1,3,8,6,12
"13",3,13,16,13,12,18,11,9,1,18,15
"14",5,15,11,7,2,7,8,2,15,11,18
"15",12,3,3,2,9,13,10,1,2,8,14
"16",11,16,5,5,17,3,12,7,7,16,9
"17",17,8,9,6,3,16,18,15,6,14,13
"18",2,4,15,3,5,10,3,8,9,15,5
