"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",26,29,17,7,4,17,26,29,24,17
"2",1,18,3,1,1,3,16,11,29,13
"3",10,11,19,10,18,4,18,21,25,28
"4",21,25,5,14,19,8,3,20,19,15
"5",3,8,27,18,26,16,10,16,23,16
"6",14,26,24,13,7,13,12,10,1,25
"7",8,14,6,21,5,25,9,22,5,18
"8",16,24,7,20,28,27,23,5,27,26
"9",2,15,16,15,17,21,25,3,3,2
"10",17,2,12,16,14,23,13,24,28,10
"11",13,12,2,26,25,14,27,26,21,5
"12",9,21,25,9,20,24,28,13,15,9
"13",15,6,26,2,10,9,1,27,4,7
"14",5,1,1,6,21,18,4,6,9,29
"15",4,22,11,28,16,10,14,28,14,23
"16",28,7,8,17,12,1,29,17,8,24
"17",25,4,23,29,22,28,20,19,2,14
"18",6,23,14,5,8,29,6,18,22,4
"19",11,28,18,25,24,2,8,1,7,11
"20",29,19,20,12,29,20,7,25,11,21
"21",23,27,4,24,11,19,17,14,10,6
"22",18,17,13,4,23,11,22,15,6,19
"23",20,20,28,19,3,5,21,23,12,1
"24",19,10,15,27,2,22,2,12,17,27
"25",12,9,9,11,6,15,19,4,13,12
"26",7,3,21,23,9,7,24,8,18,20
"27",27,16,22,22,15,12,5,7,26,8
"28",22,13,29,3,13,26,15,2,20,22
"29",24,5,10,8,27,6,11,9,16,3
