"","V1","V2","V3"
"1",1,15,10
"2",5,13,13
"3",6,2,4
"4",11,14,3
"5",13,12,8
"6",2,4,16
"7",9,10,17
"8",7,8,11
"9",17,9,5
"10",16,1,12
"11",10,3,9
"12",3,11,2
"13",4,6,7
"14",8,17,6
"15",15,16,15
"16",12,7,14
"17",14,5,1
