"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",15,12,1,4,8,14,1,17,15,3,3,8,24,18
"2",28,15,11,14,10,21,21,3,7,4,9,3,2,27
"3",9,11,28,16,21,15,2,5,4,25,27,17,7,23
"4",17,16,17,8,24,6,10,20,8,18,19,5,18,26
"5",12,26,24,21,16,3,26,2,9,15,6,13,22,16
"6",18,21,27,11,4,10,19,14,2,28,11,28,26,6
"7",11,18,6,1,18,27,23,12,18,26,12,22,14,25
"8",14,28,9,28,3,7,11,8,28,22,1,1,10,21
"9",13,1,2,22,14,24,5,19,10,19,18,27,1,4
"10",3,19,25,27,23,17,3,28,19,9,10,2,15,3
"11",6,23,4,19,28,23,17,10,12,12,21,7,27,19
"12",19,7,26,7,2,25,25,27,22,14,17,10,5,20
"13",16,13,20,25,26,5,22,9,20,2,22,24,3,13
"14",26,24,18,10,27,20,28,16,14,21,2,19,9,2
"15",10,6,10,12,15,9,27,15,25,8,26,6,13,5
"16",23,2,22,2,13,19,16,6,17,23,24,4,21,10
"17",8,20,14,18,9,4,15,25,16,24,14,9,6,8
"18",24,17,5,26,6,16,24,23,5,16,25,18,16,11
"19",25,4,23,20,7,8,8,13,13,10,13,21,12,22
"20",4,27,21,9,11,28,7,21,1,1,23,14,11,15
"21",22,22,3,6,19,12,9,4,26,11,15,15,4,9
"22",27,5,7,15,25,1,4,22,24,27,8,12,28,14
"23",7,14,16,13,5,22,6,7,23,17,7,23,19,12
"24",2,9,19,24,12,13,20,18,27,20,16,16,25,28
"25",20,8,15,23,20,26,14,11,3,7,4,11,17,7
"26",21,25,13,17,17,18,12,26,21,5,28,26,23,24
"27",5,3,12,3,22,11,18,24,6,13,5,25,8,17
"28",1,10,8,5,1,2,13,1,11,6,20,20,20,1
