"","V1","V2","V3"
"1",9,9,4
"2",7,4,5
"3",8,13,10
"4",1,3,11
"5",4,6,1
"6",10,5,9
"7",5,1,7
"8",12,7,12
"9",13,11,6
"10",2,12,3
"11",3,8,8
"12",6,10,13
"13",11,2,2
