"","V1","V2","V3","V4"
"1",1,2,13,11
"2",4,13,10,14
"3",13,12,12,8
"4",9,14,1,6
"5",6,8,14,2
"6",3,6,8,7
"7",14,7,5,5
"8",12,5,2,13
"9",10,9,9,10
"10",2,11,3,3
"11",7,10,6,12
"12",8,4,11,4
"13",5,3,4,9
"14",11,1,7,1
