"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,2,2,1,3,2,2,3,1,2,3,1,1
"2",3,1,3,1,3,1,2,2,2,1,1,2,3
"3",1,1,1,3,1,2,3,2,2,1,1,1,2
"4",3,2,1,2,3,1,3,1,2,2,3,3,2
"5",3,2,1,1,2,3,1,1,2,3,1,2,2
"6",3,1,3,2,2,3,3,3,3,2,3,2,2
"7",1,1,2,1,1,3,2,3,2,1,2,3,1
"8",3,3,3,2,1,2,3,1,1,1,2,3,2
"9",2,2,3,2,3,3,3,1,2,1,1,1,1
"10",1,3,3,3,2,1,2,1,2,3,2,2,1
"11",3,2,2,3,1,3,2,2,3,1,3,1,3
"12",2,3,1,3,1,3,2,1,1,2,1,2,3
"13",1,2,3,1,1,3,1,2,1,3,2,1,2
"14",1,3,2,3,2,3,1,3,2,2,3,1,1
"15",2,1,1,1,2,2,2,1,1,1,3,1,1
"16",3,3,2,3,3,2,3,2,2,3,1,1,3
"17",2,1,3,3,3,2,1,3,1,2,1,2,2
"18",1,1,2,1,2,1,2,1,1,2,1,3,2
"19",2,3,1,1,1,2,3,2,3,3,3,2,1
"20",1,2,2,3,3,2,1,1,3,1,3,2,2
"21",3,2,2,2,1,1,3,3,1,3,1,2,1
"22",2,3,3,2,2,1,1,2,1,1,3,1,3
"23",1,2,1,2,3,3,3,3,1,1,2,2,3
"24",2,3,2,1,1,1,1,3,3,1,1,2,2
"25",2,1,2,3,2,3,3,2,1,3,2,3,1
"26",1,3,2,1,2,1,3,1,3,2,2,1,3
"27",2,1,1,3,3,1,2,3,3,3,2,1,2
"28",1,2,3,2,2,2,2,3,3,3,1,3,3
"29",2,1,2,2,3,3,1,1,3,3,2,3,3
"30",1,3,1,2,3,2,2,2,3,2,1,3,1
"31",1,1,1,2,1,1,1,2,2,3,3,2,3
"32",3,1,3,2,1,2,1,1,3,2,2,1,1
"33",3,3,1,1,2,2,1,3,1,2,2,3,3
"34",3,2,1,3,2,1,1,2,3,1,2,3,1
"35",2,2,3,3,1,1,3,3,2,2,3,3,3
"36",2,3,3,1,3,3,2,2,2,3,3,3,2
