"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,1,1,2,2,1,3,1,2,1,2,1
"2",3,3,1,3,1,1,2,2,3,2,2,1
"3",3,1,2,3,3,2,2,1,3,1,3,2
"4",2,3,3,2,1,2,2,1,1,1,1,1
"5",1,2,2,3,2,3,1,1,3,3,1,1
"6",1,2,1,3,1,3,2,2,1,1,3,3
"7",1,1,3,1,3,2,2,1,2,2,1,3
"8",3,3,2,1,3,1,3,2,1,2,1,2
"9",2,2,3,3,2,1,3,1,1,2,3,1
"10",2,1,3,3,2,1,2,3,1,3,1,2
"11",1,3,1,1,2,2,1,1,1,2,3,2
"12",2,1,2,3,2,3,3,2,2,1,1,3
"13",3,2,3,1,3,1,1,2,3,3,2,2
"14",2,1,1,1,1,3,1,3,3,2,2,3
"15",1,3,2,2,2,1,1,2,3,1,1,3
"16",2,3,3,1,2,2,3,2,3,1,3,3
"17",3,3,1,3,2,2,1,3,2,1,1,2
"18",2,2,1,1,3,2,2,3,3,1,1,1
"19",3,2,3,2,2,2,1,3,1,3,3,3
"20",1,2,1,2,3,1,2,3,2,3,3,3
"21",1,1,3,2,1,2,3,2,3,3,2,2
"22",1,2,2,1,3,3,3,3,1,1,2,2
"23",3,1,2,1,2,3,2,2,2,3,3,1
"24",2,2,1,1,1,1,2,1,2,3,1,3
"25",2,3,1,2,3,3,3,1,3,3,3,2
"26",2,3,3,3,3,3,2,3,2,2,2,3
"27",3,1,2,2,3,1,1,1,1,2,2,3
"28",3,2,3,2,2,3,3,3,3,2,1,1
"29",1,3,2,1,1,2,2,3,1,3,2,1
"30",3,3,2,3,1,2,3,1,2,3,2,3
"31",2,1,2,2,1,1,1,3,2,1,3,1
"32",1,2,2,3,1,1,3,3,3,2,3,2
"33",1,3,3,2,3,3,1,2,2,2,3,1
"34",3,1,1,2,1,3,3,2,1,2,1,2
"35",3,2,3,1,1,3,1,1,2,1,2,2
"36",2,1,1,3,3,2,1,2,1,3,2,1
