"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,3,3,3,2,2,3,3,2,3
"2",3,1,2,1,3,2,3,3,2,3
"3",2,1,2,1,2,1,3,1,3,2
"4",2,1,1,2,2,3,3,1,3,3
"5",1,3,2,3,3,3,2,2,1,3
"6",3,2,3,2,2,2,2,2,2,2
"7",1,2,3,1,3,2,1,2,3,3
"8",2,2,1,1,3,3,1,1,2,2
"9",3,2,3,3,1,3,3,1,2,2
"10",2,1,1,3,3,2,1,2,3,2
"11",1,1,1,1,1,2,2,1,2,2
"12",3,3,2,2,1,2,1,1,3,3
"13",2,1,3,3,1,2,2,3,1,1
"14",3,1,2,2,1,1,3,2,1,3
"15",1,2,1,1,2,1,1,2,2,3
"16",2,2,1,2,1,3,2,2,1,3
"17",3,1,3,2,3,3,1,2,2,1
"18",3,3,2,3,2,1,1,2,2,1
"19",1,2,2,2,3,2,3,3,1,2
"20",1,1,2,3,1,3,1,3,3,2
"21",3,2,1,3,3,2,3,1,1,1
"22",2,3,2,3,3,3,2,1,3,1
"23",1,1,1,2,3,1,2,3,2,1
"24",1,2,3,2,1,1,2,1,3,1
"25",3,3,1,2,2,3,1,3,1,2
"26",3,2,1,3,2,1,2,3,3,3
"27",3,2,2,1,2,3,2,3,3,1
"28",1,3,1,3,1,1,3,2,2,2
"29",1,1,3,1,2,3,3,2,1,1
"30",1,3,2,2,2,2,1,1,1,1
"31",2,3,3,2,3,1,3,3,3,2
"32",3,3,3,1,3,1,2,1,1,2
"33",2,1,3,3,2,1,1,1,1,3
"34",2,2,2,1,1,1,1,3,1,1
"35",2,3,1,1,1,2,3,2,3,1
"36",2,3,3,1,1,3,2,3,2,3
