"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",2,2,1,3,1,3,1,2,3,1,2,3,2,3
"2",2,3,2,1,3,3,2,3,3,2,2,1,1,3
"3",1,1,3,3,3,1,2,2,2,3,2,2,1,3
"4",1,2,1,1,3,1,1,3,2,3,1,2,3,2
"5",2,1,3,2,1,3,3,3,2,2,3,1,1,2
"6",2,2,2,1,3,2,3,1,2,3,3,3,1,3
"7",2,1,3,3,1,2,2,2,1,3,1,3,3,1
"8",2,3,3,1,2,1,1,2,3,1,3,3,1,2
"9",1,3,1,2,2,2,2,1,1,1,2,3,1,3
"10",2,3,1,3,1,1,3,3,3,3,2,2,2,2
"11",3,1,2,3,3,3,1,2,2,1,1,1,1,2
"12",3,2,1,1,3,2,2,3,1,1,2,1,2,1
"13",1,2,2,2,1,1,3,1,3,2,1,2,1,1
"14",2,2,1,3,2,3,3,1,1,2,1,1,3,3
"15",3,3,3,3,1,3,2,1,2,1,3,2,2,1
"16",2,2,3,2,3,1,2,2,3,1,1,1,3,1
"17",3,3,3,2,2,1,3,2,1,3,2,1,2,3
"18",3,1,1,2,3,3,2,1,3,3,1,3,2,2
"19",2,1,2,2,3,1,3,1,1,1,3,2,3,2
"20",1,2,3,1,1,3,3,2,1,1,2,3,3,2
"21",1,1,2,3,2,2,2,3,3,1,3,2,3,3
"22",3,3,3,1,1,2,1,1,2,2,1,2,3,3
"23",1,2,3,2,3,3,1,3,1,2,3,2,2,3
"24",3,1,1,1,2,3,3,2,3,2,2,2,3,1
"25",1,3,1,3,3,2,3,2,2,2,3,1,2,1
"26",3,2,3,3,2,2,3,3,3,2,1,3,1,2
"27",3,2,1,3,2,2,1,1,1,3,3,2,1,2
"28",2,3,2,1,2,3,2,2,1,3,1,2,1,1
"29",1,1,1,1,1,1,2,1,2,2,3,1,2,2
"30",1,1,3,1,2,2,1,1,3,3,2,1,2,1
"31",1,3,2,2,2,3,2,3,2,3,3,3,3,1
"32",3,1,2,1,2,1,3,3,2,1,1,3,2,3
"33",3,2,2,2,1,2,1,2,3,3,3,1,3,3
"34",1,3,2,2,1,2,1,3,1,1,1,1,2,2
"35",3,3,2,3,3,1,1,1,2,2,2,3,3,1
"36",2,1,1,2,1,1,1,3,1,2,2,3,1,1
