"","V1","V2"
"1",2,1
"2",3,3
"3",2,3
"4",3,2
"5",3,3
"6",3,1
"7",3,2
"8",1,3
"9",2,2
"10",3,1
"11",3,1
"12",2,3
"13",2,2
"14",1,1
"15",2,3
"16",1,2
"17",3,3
"18",1,3
"19",1,1
"20",2,1
"21",1,2
"22",3,2
"23",3,2
"24",3,1
"25",2,1
"26",1,1
"27",2,1
"28",2,2
"29",1,2
"30",1,1
"31",3,3
"32",1,3
"33",1,2
"34",2,2
"35",2,3
"36",1,3
