"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,1,1,2,2,3,3,2,1,1,1,2,1,1,1
"2",1,2,3,1,1,1,1,2,2,1,1,2,2,1,3
"3",2,3,2,3,3,1,3,2,1,1,3,3,2,2,1
"4",2,3,1,1,3,3,1,1,3,2,2,2,1,2,1
"5",3,3,2,1,2,2,1,2,1,3,1,1,2,1,1
"6",1,2,2,1,3,3,1,3,1,2,2,3,3,1,2
"7",3,1,3,1,2,2,3,3,2,2,3,1,1,2,1
"8",2,2,1,1,3,1,2,3,2,1,2,1,3,3,1
"9",1,1,2,3,1,2,3,1,2,1,2,3,3,2,3
"10",1,1,1,2,2,2,1,3,3,2,1,3,1,2,1
"11",3,2,2,2,3,3,3,2,3,1,1,1,3,2,3
"12",3,1,2,1,1,3,2,2,1,2,1,2,3,3,2
"13",1,3,2,2,3,1,3,1,2,2,2,1,1,1,3
"14",2,1,1,3,3,2,1,1,2,3,1,2,3,1,2
"15",3,1,1,3,1,2,2,3,3,2,2,1,2,1,3
"16",1,2,1,2,1,3,3,2,2,3,3,3,2,3,1
"17",2,1,2,2,1,1,1,1,3,3,2,1,2,3,1
"18",3,3,2,1,1,1,2,3,3,1,2,3,1,2,2
"19",2,1,3,2,3,1,2,3,1,3,1,3,2,2,3
"20",2,2,2,1,1,2,2,1,1,3,3,3,1,1,3
"21",1,1,1,1,2,1,2,2,3,3,3,2,3,2,3
"22",2,3,3,3,2,2,1,2,3,2,3,3,3,3,3
"23",1,1,3,2,3,2,1,2,1,1,3,1,1,3,2
"24",3,2,1,1,2,2,3,1,1,1,3,2,2,3,3
"25",1,3,2,1,3,2,3,3,3,3,1,2,2,3,2
"26",1,2,3,3,2,1,2,1,1,3,2,1,3,2,1
"27",3,3,3,2,2,2,2,1,2,1,1,3,3,3,1
"28",2,3,2,3,1,3,1,1,2,1,3,1,1,2,2
"29",1,2,3,3,2,3,2,3,3,1,3,2,2,1,1
"30",3,2,1,3,2,1,3,2,2,3,2,3,1,1,2
"31",3,1,3,2,3,3,2,1,3,2,3,3,2,1,2
"32",3,3,1,2,1,1,1,3,1,2,3,2,3,2,2
"33",1,3,1,3,2,3,2,2,1,2,1,1,2,3,3
"34",2,2,3,3,1,1,3,1,3,2,1,2,1,3,2
"35",2,3,3,2,1,3,3,3,2,3,2,1,3,1,2
"36",3,2,3,3,3,3,1,3,2,3,2,2,1,3,3
