"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,3,2,3,3,1,1,1,3,2,1
"2",2,1,1,2,3,3,1,2,1,3,2
"3",3,1,1,2,2,1,2,1,2,2,1
"4",1,3,1,3,2,2,2,1,1,1,2
"5",1,3,2,3,1,2,3,2,2,2,1
"6",2,3,3,2,2,1,3,3,3,1,1
"7",1,2,2,2,1,3,2,3,1,1,1
"8",3,3,2,1,2,3,1,3,3,2,2
"9",1,2,1,1,3,1,1,2,1,2,1
"10",2,2,1,1,2,2,1,3,3,1,3
"11",3,3,3,2,1,2,2,2,3,3,2
"12",3,2,3,3,2,3,3,1,1,3,1
"13",1,3,3,1,2,1,2,2,1,3,3
"14",1,2,3,3,3,2,1,3,2,3,2
"15",3,3,1,2,3,1,3,3,2,3,2
"16",2,1,2,3,3,1,3,2,1,1,3
"17",1,3,2,1,3,3,3,1,2,1,2
"18",3,1,3,1,3,2,2,3,2,1,1
"19",1,1,1,3,1,1,2,3,3,2,2
"20",1,1,1,2,2,3,3,3,2,2,3
"21",2,2,3,1,1,1,1,2,2,1,2
"22",1,2,2,2,1,1,1,1,2,3,3
"23",3,1,3,3,1,3,1,2,2,2,3
"24",2,2,3,2,3,2,3,1,3,2,3
"25",2,3,3,2,3,3,2,3,1,2,3
"26",3,3,1,2,1,2,1,2,1,1,3
"27",3,2,2,1,1,1,3,3,1,2,2
"28",2,3,1,1,1,3,2,1,2,3,1
"29",3,2,2,3,2,1,2,1,2,1,3
"30",2,1,3,1,1,2,3,1,1,2,2
"31",2,1,2,3,2,2,1,3,1,3,1
"32",3,1,2,1,3,2,2,1,3,3,3
"33",1,1,2,1,2,2,3,2,3,3,1
"34",3,2,1,3,3,3,2,2,3,1,1
"35",1,1,3,2,2,3,1,1,3,1,2
"36",2,2,1,3,1,3,3,2,3,3,3
