"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",3,1,5,3,1,3,4,6
"2",1,1,2,5,2,3,2,4
"3",6,3,1,3,2,2,6,4
"4",4,6,3,1,2,3,5,1
"5",6,5,5,6,3,5,5,5
"6",3,4,1,5,1,5,6,3
"7",1,4,3,4,3,1,5,6
"8",4,2,6,4,6,5,1,4
"9",1,2,4,2,1,5,5,2
"10",3,5,6,3,3,6,2,1
"11",2,6,2,2,4,6,4,4
"12",1,4,6,1,4,4,6,4
"13",6,2,5,1,2,4,3,3
"14",5,4,4,4,1,2,1,1
"15",5,5,2,2,1,1,3,5
"16",5,1,3,4,4,6,6,6
"17",2,6,4,3,2,4,1,5
"18",6,1,2,3,5,5,3,1
"19",2,1,3,1,5,1,1,3
"20",3,6,3,5,6,4,3,6
"21",3,3,5,2,4,1,4,2
"22",6,4,6,2,5,3,2,6
"23",1,5,1,3,6,2,2,2
"24",1,3,5,5,5,6,3,5
"25",3,2,2,2,6,2,5,5
"26",6,6,2,5,4,3,1,2
"27",2,3,4,6,6,3,6,1
"28",5,1,6,5,3,2,5,2
"29",2,2,1,4,3,4,4,1
"30",4,6,5,4,5,1,6,3
"31",4,2,4,6,4,1,2,5
"32",5,4,1,6,5,4,4,4
"33",4,3,1,1,3,5,1,6
"34",5,5,4,1,6,6,4,3
"35",4,3,3,6,1,6,2,2
"36",2,5,6,6,2,2,3,3
