"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",5,4,4,6,4,3,4,6,6,6,6
"2",1,5,2,3,2,5,1,5,5,5,5
"3",3,5,1,6,4,4,1,1,2,4,2
"4",6,2,3,4,2,3,4,1,1,5,1
"5",4,6,3,5,3,5,6,3,1,2,6
"6",3,2,2,1,3,2,2,5,3,6,2
"7",6,3,2,6,5,6,6,5,4,4,3
"8",2,6,4,3,4,6,5,4,2,6,1
"9",3,6,5,6,6,2,4,5,3,1,4
"10",4,3,5,3,5,1,1,6,5,3,1
"11",2,1,5,6,1,5,2,3,4,4,1
"12",5,4,3,1,6,5,3,2,4,1,1
"13",2,3,6,5,6,3,5,2,6,5,2
"14",4,4,1,4,1,2,5,6,1,5,4
"15",6,5,5,1,3,2,5,1,5,3,3
"16",2,3,2,3,1,4,4,1,3,1,6
"17",5,3,5,1,1,6,3,4,2,5,5
"18",1,4,5,2,5,4,6,1,3,6,4
"19",1,2,3,5,5,6,2,6,2,2,3
"20",1,1,3,1,4,3,5,6,4,2,5
"21",1,3,4,6,3,1,3,2,1,3,5
"22",5,6,3,5,1,1,2,2,4,6,3
"23",3,2,6,4,2,1,6,4,4,4,6
"24",1,4,1,5,3,2,4,4,5,2,1
"25",5,1,2,3,4,1,6,3,2,1,2
"26",6,1,4,5,3,4,1,4,6,1,4
"27",6,5,1,2,6,3,2,4,2,3,6
"28",4,1,6,2,6,4,4,5,1,4,3
"29",3,5,4,2,1,4,6,5,6,2,2
"30",4,5,6,4,4,6,2,1,5,2,5
"31",6,6,6,4,2,5,3,6,3,3,2
"32",5,2,4,3,5,2,1,2,3,5,6
"33",4,2,1,2,2,6,5,2,6,3,4
"34",2,4,6,2,2,3,1,3,1,1,3
"35",2,6,2,1,5,1,3,3,6,4,4
"36",3,1,1,4,6,5,3,3,5,6,5
