"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",13,20,11,3,19,23,1,26,12,6,1,2
"2",23,10,1,2,8,17,10,10,20,15,17,3
"3",25,1,15,4,14,6,16,14,6,3,25,26
"4",19,2,16,19,6,24,5,2,4,21,18,12
"5",14,25,3,21,10,26,14,15,19,23,3,25
"6",7,4,20,7,3,20,17,18,16,18,5,7
"7",16,22,5,8,5,14,23,22,3,14,22,19
"8",18,17,9,12,4,1,7,13,26,1,10,6
"9",12,11,18,13,11,22,21,5,17,5,20,22
"10",20,5,6,10,18,11,12,3,22,8,4,18
"11",3,7,4,15,12,4,4,19,14,11,23,10
"12",22,6,10,26,26,2,19,25,15,19,14,21
"13",1,24,19,18,25,12,13,23,21,4,19,5
"14",10,12,17,25,7,8,9,20,7,7,6,17
"15",9,3,2,20,22,15,26,12,11,2,11,13
"16",4,14,7,23,2,10,20,4,9,25,26,1
"17",24,21,22,17,1,13,3,7,13,12,8,23
"18",8,19,14,24,20,19,6,11,25,17,24,20
"19",11,23,12,9,15,7,11,6,10,20,15,9
"20",2,16,8,5,24,25,15,8,5,13,9,16
"21",26,15,13,14,13,16,24,21,23,22,7,11
"22",17,13,23,6,23,9,2,16,18,24,21,15
"23",15,9,21,16,21,5,22,9,2,16,2,4
"24",21,18,25,22,17,21,18,17,8,9,16,8
"25",5,8,26,11,16,18,8,24,1,26,12,24
"26",6,26,24,1,9,3,25,1,24,10,13,14
