"","V1","V2","V3"
"1",6,7,1
"2",2,8,8
"3",5,3,10
"4",1,5,4
"5",7,1,7
"6",9,6,9
"7",4,10,6
"8",10,4,5
"9",8,9,3
"10",3,2,2
