"","V1","V2","V3","V4","V5"
"1",4,16,10,20,22
"2",21,7,9,21,3
"3",14,17,1,19,6
"4",5,2,12,6,5
"5",13,5,14,1,21
"6",23,3,19,10,7
"7",3,6,23,18,11
"8",2,11,5,13,1
"9",19,9,2,4,12
"10",12,12,24,8,14
"11",22,14,6,7,23
"12",7,13,15,24,9
"13",9,20,8,2,8
"14",1,18,17,5,16
"15",24,19,13,14,13
"16",10,4,4,23,15
"17",15,1,7,15,19
"18",11,23,18,16,4
"19",16,15,22,3,2
"20",6,22,3,9,18
"21",20,21,21,22,20
"22",18,10,16,17,17
"23",17,24,11,11,10
"24",8,8,20,12,24
