"","V1","V2","V3"
"1",19,17,15
"2",20,10,1
"3",12,2,3
"4",17,21,4
"5",21,23,13
"6",15,8,11
"7",5,18,2
"8",13,13,8
"9",11,16,25
"10",23,15,6
"11",3,22,23
"12",16,12,22
"13",2,6,5
"14",4,11,12
"15",24,4,9
"16",1,14,16
"17",9,24,7
"18",8,9,19
"19",10,5,14
"20",7,20,10
"21",25,19,20
"22",22,7,24
"23",14,25,18
"24",18,1,17
"25",6,3,21
