"","V1","V2","V3"
"1",14,6,10
"2",10,14,4
"3",7,5,3
"4",9,2,11
"5",11,9,14
"6",3,4,13
"7",4,10,1
"8",8,8,8
"9",12,3,2
"10",2,12,9
"11",13,11,6
"12",1,7,5
"13",6,13,12
"14",5,1,7
