"","V1","V2","V3","V4"
"1",3,3,12,12
"2",6,11,8,14
"3",10,13,13,10
"4",12,12,3,3
"5",2,10,10,2
"6",4,14,6,7
"7",14,8,11,6
"8",13,5,5,13
"9",7,6,14,4
"10",1,7,4,9
"11",8,9,1,11
"12",11,1,9,8
"13",5,2,2,5
"14",9,4,7,1
