"","V1","V2","V3","V4","V5","V6"
"1",12,9,10,12,9,12
"2",5,6,7,4,1,13
"3",6,3,4,13,7,3
"4",13,5,2,5,12,7
"5",2,2,6,8,11,11
"6",4,7,12,3,10,2
"7",11,10,5,7,2,1
"8",8,11,3,1,8,10
"9",1,12,11,6,6,8
"10",10,1,9,2,5,5
"11",3,8,1,11,4,6
"12",9,4,13,10,3,9
"13",7,13,8,9,13,4
