"","V1","V2"
"1",17,24
"2",29,22
"3",1,12
"4",5,16
"5",12,14
"6",11,7
"7",21,11
"8",10,23
"9",18,15
"10",3,3
"11",4,21
"12",15,20
"13",20,30
"14",23,2
"15",24,25
"16",30,13
"17",7,29
"18",6,9
"19",16,10
"20",9,18
"21",28,4
"22",13,27
"23",14,1
"24",26,8
"25",22,19
"26",8,5
"27",2,26
"28",19,6
"29",25,17
"30",27,28
