"","V1","V2","V3","V4","V5"
"1",8,2,12,12,3
"2",1,10,13,6,13
"3",4,1,6,7,10
"4",6,7,10,16,15
"5",10,13,16,13,11
"6",16,4,14,9,7
"7",9,14,5,8,16
"8",5,8,15,3,5
"9",12,3,8,2,14
"10",14,16,11,4,9
"11",15,9,1,11,12
"12",13,11,7,15,4
"13",2,5,3,14,8
"14",11,6,4,5,1
"15",3,15,9,10,2
"16",7,12,2,1,6
