"","V1","V2","V3"
"1",17,15,14
"2",9,21,21
"3",16,7,2
"4",6,23,7
"5",3,4,4
"6",14,9,9
"7",18,10,20
"8",21,17,23
"9",4,16,10
"10",13,3,22
"11",20,2,8
"12",8,14,1
"13",15,24,16
"14",24,12,6
"15",10,6,11
"16",23,5,18
"17",11,13,17
"18",19,20,3
"19",12,18,5
"20",1,11,13
"21",22,22,12
"22",5,8,24
"23",2,19,19
"24",7,1,15
