"","V1","V2","V3"
"1",2,4,15
"2",22,9,16
"3",21,19,8
"4",14,16,1
"5",5,17,11
"6",15,2,19
"7",3,20,20
"8",17,12,5
"9",18,6,12
"10",1,14,7
"11",20,3,3
"12",13,10,10
"13",9,7,22
"14",10,13,13
"15",16,22,14
"16",19,15,21
"17",8,21,4
"18",4,8,2
"19",6,11,18
"20",12,18,17
"21",7,1,9
"22",11,5,6
