"","V1","V2","V3","V4","V5","V6"
"1",12,12,21,19,4,8
"2",20,16,8,17,10,2
"3",10,21,16,13,8,5
"4",13,18,2,4,12,9
"5",11,6,7,2,19,17
"6",2,15,13,6,20,6
"7",17,20,10,8,14,20
"8",21,9,15,12,21,11
"9",7,10,11,1,3,3
"10",6,17,18,16,17,18
"11",16,13,4,20,18,14
"12",14,7,19,9,16,1
"13",15,4,14,14,2,19
"14",8,11,1,10,9,21
"15",9,1,12,21,13,10
"16",1,8,9,18,7,16
"17",3,3,20,5,11,13
"18",18,2,5,7,5,7
"19",4,19,6,11,1,12
"20",19,14,17,3,6,15
"21",5,5,3,15,15,4
