"","V1","V2","V3","V4"
"1",13,1,17,10
"2",20,12,19,19
"3",2,17,22,15
"4",21,24,6,9
"5",9,19,10,25
"6",23,16,4,23
"7",19,2,8,14
"8",17,22,24,21
"9",24,20,16,11
"10",25,9,12,16
"11",7,10,25,12
"12",10,15,21,7
"13",14,18,9,5
"14",22,4,23,4
"15",16,11,1,6
"16",18,14,14,1
"17",4,23,18,3
"18",6,21,2,13
"19",5,3,15,22
"20",11,5,3,18
"21",12,25,13,17
"22",3,13,7,20
"23",8,8,5,2
"24",1,6,11,8
"25",15,7,20,24
