"","V1","V2","V3","V4"
"1",2,9,6,2
"2",10,4,21,25
"3",20,20,16,27
"4",23,3,5,19
"5",6,24,26,18
"6",15,1,12,8
"7",5,13,8,26
"8",17,7,10,22
"9",21,14,2,5
"10",24,5,17,3
"11",9,26,11,4
"12",11,19,1,16
"13",18,17,9,14
"14",27,11,14,17
"15",4,18,19,7
"16",13,10,18,20
"17",16,21,22,1
"18",1,22,13,21
"19",14,25,4,24
"20",22,27,20,13
"21",25,16,24,23
"22",12,12,25,6
"23",8,15,15,10
"24",26,23,7,9
"25",3,2,23,15
"26",19,8,27,11
"27",7,6,3,12
