"","V1","V2"
"1",1,18
"2",17,1
"3",26,19
"4",16,24
"5",27,3
"6",6,2
"7",21,28
"8",28,26
"9",20,17
"10",14,7
"11",11,4
"12",8,25
"13",29,12
"14",9,9
"15",22,5
"16",2,6
"17",18,21
"18",7,14
"19",3,27
"20",25,8
"21",19,10
"22",13,29
"23",4,11
"24",5,22
"25",23,15
"26",12,16
"27",15,13
"28",10,20
"29",24,23
