"","V1","V2","V3"
"1",20,17,16
"2",14,14,18
"3",10,11,21
"4",8,21,13
"5",12,3,12
"6",21,7,10
"7",19,12,2
"8",2,16,3
"9",17,20,7
"10",3,4,8
"11",1,8,15
"12",4,19,19
"13",13,15,9
"14",16,9,14
"15",9,6,1
"16",5,13,11
"17",7,1,17
"18",6,10,6
"19",18,5,20
"20",11,18,5
"21",15,2,4
