"","V1","V2","V3"
"1",9,9,1
"2",7,4,5
"3",8,13,10
"4",2,3,11
"5",4,6,2
"6",13,7,9
"7",6,1,8
"8",10,5,12
"9",12,11,6
"10",3,12,4
"11",1,8,7
"12",5,10,13
"13",11,2,3
