"","V1","V2","V3","V4","V5"
"1",11,11,2,12,14
"2",1,12,4,6,7
"3",8,15,6,1,11
"4",7,2,5,13,2
"5",5,7,1,8,4
"6",2,4,7,10,13
"7",4,13,11,14,10
"8",13,14,13,9,3
"9",14,5,3,3,9
"10",10,10,9,4,1
"11",12,1,10,7,12
"12",15,8,8,15,6
"13",9,6,15,11,8
"14",6,9,14,5,15
"15",3,3,12,2,5
