"","V1","V2","V3"
"1",21,15,19
"2",12,5,15
"3",22,19,7
"4",14,12,23
"5",4,3,8
"6",20,11,3
"7",19,4,21
"8",9,13,6
"9",3,21,4
"10",15,9,9
"11",17,2,5
"12",1,14,11
"13",6,10,14
"14",5,17,18
"15",16,18,13
"16",11,23,10
"17",18,22,16
"18",13,16,1
"19",23,7,12
"20",8,20,22
"21",7,6,2
"22",10,1,17
"23",2,8,20
