"","V1","V2"
"1",23,10
"2",7,23
"3",8,14
"4",13,21
"5",3,2
"6",14,1
"7",17,19
"8",21,3
"9",15,15
"10",4,16
"11",18,5
"12",2,20
"13",16,8
"14",9,4
"15",5,12
"16",11,7
"17",6,6
"18",10,18
"19",12,11
"20",20,22
"21",22,17
"22",1,9
"23",19,13
