"","V1","V2","V3"
"1",1,12,8
"2",5,10,1
"3",3,3,4
"4",11,5,2
"5",4,14,15
"6",13,7,6
"7",2,6,12
"8",15,13,3
"9",14,2,14
"10",10,11,13
"11",16,9,9
"12",8,8,16
"13",9,1,7
"14",7,16,5
"15",6,4,10
"16",12,15,11
