"","V1","V2"
"1",14,19
"2",16,28
"3",26,26
"4",2,25
"5",17,3
"6",7,14
"7",3,4
"8",18,15
"9",6,7
"10",24,20
"11",20,8
"12",27,5
"13",12,23
"14",23,2
"15",1,11
"16",13,6
"17",15,12
"18",4,18
"19",5,21
"20",11,9
"21",22,24
"22",9,1
"23",28,17
"24",8,27
"25",25,10
"26",10,16
"27",21,13
"28",19,22
