"","V1","V2","V3"
"1",1,17,15
"2",6,20,23
"3",23,19,6
"4",20,3,3
"5",19,22,13
"6",12,7,22
"7",17,8,8
"8",22,12,11
"9",5,9,12
"10",13,18,16
"11",15,16,1
"12",11,21,4
"13",14,1,10
"14",2,11,2
"15",8,13,18
"16",3,2,20
"17",9,14,7
"18",21,15,21
"19",4,23,9
"20",24,5,17
"21",7,6,5
"22",16,24,19
"23",10,4,14
"24",18,10,24
