"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",22,23,12,9,17,22,2,6,6,5,20,14,14,7,17
"2",15,20,18,22,6,13,22,9,5,7,2,21,22,15,12
"3",5,13,23,18,4,19,14,21,10,3,12,3,19,5,19
"4",11,12,19,8,24,18,24,1,8,14,16,5,5,12,1
"5",13,2,20,12,2,21,3,17,16,16,22,23,7,17,11
"6",20,9,11,15,11,1,20,15,2,11,24,2,16,20,6
"7",8,18,13,1,14,24,19,16,15,9,3,9,8,24,23
"8",17,15,1,4,10,14,7,11,24,1,14,1,1,16,13
"9",10,11,14,16,7,3,1,7,21,22,1,4,9,11,18
"10",9,7,5,19,12,16,9,8,1,12,15,22,3,3,24
"11",21,14,15,17,19,17,6,22,22,13,11,19,20,23,2
"12",4,4,10,7,5,6,10,5,9,4,8,18,12,22,3
"13",18,3,2,20,21,20,16,4,12,21,7,11,17,18,16
"14",23,5,21,24,16,8,11,13,17,6,5,8,6,6,7
"15",24,6,17,3,8,10,15,24,7,24,17,15,11,14,22
"16",6,19,3,21,22,4,5,23,11,8,21,10,10,13,10
"17",2,1,16,6,18,11,17,10,23,10,23,12,21,2,14
"18",12,21,6,13,1,9,12,2,18,15,19,7,24,21,21
"19",1,24,22,14,20,7,13,14,3,19,10,16,2,19,15
"20",16,17,24,2,13,2,8,3,14,20,13,20,18,4,9
"21",7,8,7,5,15,15,4,18,4,18,4,6,23,9,8
"22",3,16,9,23,9,23,21,12,20,23,18,17,13,8,5
"23",19,22,4,10,3,12,18,20,13,17,6,13,4,1,4
"24",14,10,8,11,23,5,23,19,19,2,9,24,15,10,20
