"","V1","V2","V3","V4"
"1",20,20,2,16
"2",9,21,21,2
"3",17,24,5,7
"4",4,1,13,15
"5",23,6,6,13
"6",24,18,14,10
"7",15,3,9,18
"8",10,16,7,24
"9",2,12,4,20
"10",12,4,3,3
"11",21,10,11,1
"12",1,19,10,9
"13",3,7,23,6
"14",19,2,19,8
"15",7,5,15,21
"16",13,17,24,14
"17",6,15,8,4
"18",18,8,20,23
"19",8,9,1,11
"20",14,22,12,22
"21",16,13,16,5
"22",5,23,18,17
"23",11,11,17,12
"24",22,14,22,19
