"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",1,2,1,2,4,3,4,2
"2",2,4,2,4,4,4,3,3
"3",3,3,2,1,4,1,1,4
"4",3,1,2,4,1,3,3,2
"5",1,3,4,1,2,2,4,3
"6",4,3,3,2,2,3,1,1
"7",4,2,2,3,2,4,4,4
"8",3,4,3,4,2,1,2,2
"9",3,2,4,2,3,4,3,4
"10",1,2,3,4,3,2,1,4
"11",3,2,1,1,1,2,4,1
"12",3,4,4,2,1,4,1,3
"13",2,1,4,1,3,1,2,2
"14",4,4,3,1,3,3,4,2
"15",4,4,1,2,2,1,3,3
"16",3,3,1,4,3,4,2,1
"17",4,2,4,4,1,2,2,3
"18",3,1,3,3,4,2,4,3
"19",1,4,2,2,3,2,3,1
"20",4,1,1,3,3,3,1,3
"21",2,2,3,1,4,4,1,1
"22",2,4,1,3,1,2,1,2
"23",4,3,4,3,4,1,3,1
"24",1,1,1,1,2,4,2,3
"25",1,2,2,3,2,1,1,1
"26",2,3,1,4,3,1,4,4
"27",1,4,4,3,4,3,2,4
"28",2,1,3,2,1,1,3,4
"29",2,3,2,1,1,3,2,4
"30",1,3,3,3,1,4,3,2
"31",4,1,2,2,4,2,2,2
"32",2,1,4,4,2,3,4,1
