"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",2,4,4,1,3,2,3,3,2
"2",3,1,4,2,4,1,2,1,2
"3",1,3,4,3,4,3,3,4,1
"4",3,2,1,3,2,2,1,1,4
"5",4,3,3,2,1,3,1,4,2
"6",2,3,4,1,2,4,1,1,3
"7",2,2,2,2,4,2,4,4,4
"8",3,2,3,1,4,4,1,2,1
"9",2,2,1,4,1,4,2,3,1
"10",1,1,2,4,3,3,1,2,2
"11",3,4,3,4,1,2,3,1,1
"12",1,4,3,4,4,1,2,2,3
"13",4,2,1,4,2,1,3,4,2
"14",4,2,4,2,2,3,4,2,1
"15",3,4,2,1,1,3,2,3,4
"16",4,3,3,1,3,1,3,2,4
"17",2,2,3,4,3,3,4,1,3
"18",1,2,4,2,1,1,1,3,4
"19",1,1,3,1,2,2,4,4,2
"20",3,1,2,3,3,1,4,3,1
"21",2,1,3,3,3,4,2,4,4
"22",4,4,2,3,4,4,4,1,2
"23",3,3,4,4,2,4,4,3,4
"24",1,3,1,1,3,2,2,1,1
"25",3,4,1,2,3,4,2,4,3
"26",1,4,1,3,2,3,3,2,4
"27",1,1,2,2,1,4,3,1,3
"28",4,1,1,1,4,3,3,3,3
"29",4,1,4,3,1,2,2,2,3
"30",4,3,2,4,4,2,1,3,3
"31",2,4,2,3,2,1,1,4,1
"32",2,3,1,2,1,1,4,2,2
