"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,2,3,1,1,4,1,3,2,1,2
"2",2,3,4,1,4,1,2,4,2,2,3
"3",1,3,2,2,1,2,1,2,1,4,1
"4",1,4,2,2,3,4,4,4,2,3,4
"5",4,2,2,3,3,2,1,1,1,1,3
"6",2,1,3,3,3,4,1,4,3,4,2
"7",3,4,2,2,4,1,2,2,4,1,2
"8",4,4,3,2,1,1,3,1,3,2,3
"9",2,1,1,4,3,1,3,2,2,2,1
"10",2,2,1,3,2,1,1,4,1,2,4
"11",1,2,3,4,4,2,4,2,3,1,4
"12",1,2,1,2,4,4,2,3,4,2,2
"13",2,2,2,4,1,3,2,1,4,3,1
"14",1,1,2,1,1,1,2,3,3,3,3
"15",3,3,1,3,1,3,4,4,4,1,2
"16",4,3,4,1,3,3,1,2,4,3,4
"17",4,4,1,3,2,4,2,2,2,4,3
"18",1,2,4,3,3,1,3,2,4,4,3
"19",4,1,4,2,2,2,2,4,3,1,1
"20",3,1,1,1,3,2,4,1,2,4,2
"21",2,4,3,1,2,2,4,3,4,4,1
"22",1,4,3,3,3,3,3,3,1,1,1
"23",3,1,3,2,4,3,2,1,1,4,4
"24",2,1,4,2,1,4,4,2,1,2,3
"25",2,3,1,1,2,3,3,1,3,1,4
"26",4,3,3,4,2,1,4,3,1,3,2
"27",4,1,2,4,2,4,3,3,4,2,4
"28",3,4,1,4,4,2,1,3,3,3,3
"29",3,3,4,3,4,4,4,1,3,3,1
"30",4,2,2,1,4,3,3,4,1,3,1
"31",3,3,4,4,1,2,3,4,2,4,4
"32",1,4,4,4,2,3,1,1,2,2,2
