"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,1,4,3,4,1,4,2,3,3,3,2,3,4
"2",3,2,4,4,3,4,1,1,3,1,2,2,1,3
"3",3,1,1,3,1,3,2,2,3,3,1,4,1,1
"4",1,2,4,2,1,3,2,4,1,2,3,4,2,1
"5",1,4,2,2,2,1,1,3,3,1,4,3,4,2
"6",3,2,3,2,3,1,4,2,4,4,4,3,2,1
"7",4,3,2,4,1,1,3,1,4,3,3,1,2,2
"8",2,3,4,4,4,2,1,4,4,3,2,3,3,1
"9",4,2,4,3,2,1,2,3,2,4,1,2,4,1
"10",2,2,2,4,1,1,3,3,1,1,2,4,3,4
"11",2,1,3,2,1,4,4,4,3,2,2,1,4,2
"12",1,1,2,1,3,4,2,3,4,4,1,3,3,3
"13",3,3,3,1,3,1,2,4,2,1,3,1,1,4
"14",2,3,1,4,3,4,4,3,2,2,4,3,1,1
"15",2,1,2,1,2,2,1,1,1,4,3,2,1,2
"16",1,1,1,3,2,2,3,4,4,1,4,2,2,3
"17",1,3,1,1,3,2,3,1,1,2,2,1,4,1
"18",2,4,3,3,1,3,2,1,4,2,4,2,4,4
"19",3,2,1,3,4,3,1,3,1,4,4,1,3,2
"20",3,2,1,2,2,4,3,1,2,4,3,4,4,4
"21",4,2,2,2,4,3,3,3,4,2,1,1,1,4
"22",4,4,2,1,4,4,2,2,3,1,3,2,3,1
"23",3,4,2,4,3,3,4,4,1,3,1,2,4,3
"24",2,4,1,2,4,1,2,1,2,2,1,4,2,3
"25",1,4,3,3,4,3,3,4,3,4,3,4,1,2
"26",4,4,4,1,2,4,3,3,1,3,4,3,2,3
"27",2,4,4,2,1,2,4,2,2,4,2,1,1,3
"28",4,1,3,3,4,3,4,1,1,1,2,3,2,2
"29",4,3,1,1,1,2,1,4,3,3,2,3,3,4
"30",4,1,3,4,3,2,1,2,2,2,4,4,4,3
"31",3,3,4,1,2,2,4,2,4,1,1,4,3,2
"32",1,3,3,4,2,4,1,2,2,3,1,1,2,4
