"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,1,2,4,2,2,3,3,3,3,1,2,4,4,4
"2",2,1,1,1,3,4,2,3,4,1,2,2,3,3,1
"3",4,1,2,2,1,1,3,1,4,2,2,3,4,2,1
"4",4,3,2,1,3,3,1,2,2,2,3,1,4,4,4
"5",4,4,3,4,1,3,2,3,1,4,2,3,3,4,4
"6",1,4,2,2,1,3,4,1,3,1,2,1,1,3,3
"7",3,3,4,1,2,2,4,3,4,4,1,1,3,1,3
"8",4,2,4,2,4,2,1,4,3,3,2,4,4,3,2
"9",2,1,4,3,2,3,1,1,4,3,4,3,2,1,4
"10",4,4,3,1,2,4,2,2,3,2,4,4,1,2,2
"11",1,2,2,2,1,4,1,3,2,4,1,4,2,2,1
"12",2,3,4,1,1,1,3,4,2,1,3,4,2,4,2
"13",1,3,1,3,4,3,4,3,4,2,3,4,3,2,4
"14",3,1,2,1,4,3,3,4,1,4,4,3,1,3,3
"15",4,1,1,3,4,3,2,1,2,3,1,1,2,1,2
"16",2,4,1,2,3,1,2,4,1,2,1,2,2,2,4
"17",2,3,2,4,3,2,4,2,1,3,2,4,1,1,1
"18",2,2,4,4,4,4,3,2,4,2,1,3,1,4,3
"19",3,2,1,1,1,2,3,2,3,4,3,2,1,1,4
"20",3,4,3,3,3,3,3,4,3,1,1,3,4,1,1
"21",3,3,1,4,3,1,2,1,3,4,4,4,4,3,3
"22",1,2,1,3,2,2,1,2,1,1,4,3,3,4,2
"23",1,4,3,1,4,1,1,2,2,3,2,3,3,1,3
"24",1,4,4,2,3,4,3,1,1,4,3,2,4,2,2
"25",2,2,3,4,1,4,2,4,2,2,4,1,4,1,3
"26",3,1,3,2,2,4,4,2,1,1,2,4,3,3,4
"27",2,2,3,2,4,1,4,1,2,3,4,1,3,4,1
"28",1,2,3,3,2,1,2,4,4,4,3,1,1,3,2
"29",4,3,1,3,2,4,4,4,3,3,3,2,2,4,1
"30",4,1,4,4,3,1,4,3,2,1,3,2,2,2,3
"31",3,3,4,3,1,2,1,1,1,2,1,2,1,3,1
"32",3,4,2,4,4,2,1,3,4,1,4,1,2,2,2
