"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,2,3,4,1,1,3,2,4,3,1,3
"2",1,1,1,3,4,4,3,2,2,2,2,1
"3",3,3,1,1,2,2,2,1,1,3,1,1
"4",2,3,4,3,4,2,3,1,4,4,4,3
"5",3,4,3,1,3,1,3,3,4,1,3,4
"6",3,2,3,4,4,3,2,4,4,3,4,1
"7",4,1,4,2,1,3,3,3,1,2,4,2
"8",2,4,3,4,4,3,2,3,1,1,1,3
"9",2,1,2,3,3,1,3,4,1,4,1,2
"10",1,3,3,3,1,4,2,2,3,1,4,4
"11",1,1,1,2,3,1,2,1,3,3,4,3
"12",2,2,1,4,1,2,4,2,1,4,3,4
"13",4,2,2,1,2,4,4,3,3,4,4,3
"14",2,1,4,3,2,2,4,4,3,1,3,1
"15",4,4,3,2,4,2,1,2,3,4,3,1
"16",1,3,2,2,4,2,4,3,3,2,1,4
"17",2,3,2,1,1,1,1,3,2,2,4,1
"18",2,1,2,2,2,3,1,4,4,4,2,4
"19",3,4,1,2,1,4,3,4,3,2,1,3
"20",4,2,1,1,4,2,2,4,2,1,3,3
"21",3,1,4,1,4,3,4,2,2,3,2,4
"22",4,2,2,3,3,4,1,1,1,2,3,4
"23",3,4,2,4,3,1,4,1,2,2,4,2
"24",1,3,3,1,3,4,4,4,1,3,3,2
"25",3,3,4,4,3,4,1,3,2,4,1,2
"26",1,2,4,2,2,1,1,2,1,1,2,3
"27",4,3,1,3,3,3,4,2,4,1,2,1
"28",2,2,4,1,2,4,2,1,4,2,1,2
"29",4,4,4,3,2,1,2,4,2,3,2,4
"30",1,4,1,4,2,3,1,3,4,3,3,2
"31",1,4,3,2,1,3,3,1,2,4,2,1
"32",3,1,2,4,1,2,1,1,3,1,2,2
