"","V1","V2","V3"
"1",2,2,1
"2",3,3,3
"3",3,2,3
"4",2,2,3
"5",1,1,2
"6",3,2,1
"7",2,3,1
"8",1,2,1
"9",1,1,1
"10",2,3,3
"11",3,2,2
"12",1,2,2
"13",1,3,2
"14",2,1,3
"15",3,1,2
"16",2,1,3
"17",2,1,2
"18",2,3,2
"19",1,2,1
"20",3,3,2
"21",1,2,3
"22",1,3,1
"23",1,1,3
"24",3,1,3
"25",2,1,1
"26",1,3,3
"27",3,1,1
"28",3,3,1
"29",2,2,2
"30",3,3,2
