"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"1",10,18,25,3,23,16,2,24,16,22,4,3,23,13,13,9,14
"2",12,25,6,18,10,1,22,8,9,21,3,16,24,9,2,15,16
"3",16,11,15,12,3,25,19,12,26,18,1,4,11,25,7,17,3
"4",13,12,9,26,9,26,1,1,17,1,26,25,14,12,21,13,13
"5",7,20,17,23,16,5,18,17,20,4,23,7,20,21,9,6,6
"6",18,24,13,8,13,21,23,15,15,23,25,8,7,4,23,5,22
"7",1,15,19,20,4,19,8,9,24,16,11,19,21,7,16,2,24
"8",20,26,5,15,26,9,9,25,25,13,18,17,13,26,22,16,18
"9",23,5,2,13,7,18,5,19,7,20,21,11,17,20,3,4,11
"10",11,19,8,11,2,8,11,2,2,10,15,2,3,17,11,8,26
"11",15,16,16,1,1,14,13,21,10,9,22,15,26,8,26,23,1
"12",22,23,23,7,15,22,17,3,6,12,8,22,19,23,19,11,8
"13",8,1,26,14,5,7,24,26,11,14,17,26,12,1,12,10,10
"14",6,17,1,4,8,17,25,18,19,5,7,20,6,18,14,25,15
"15",26,14,20,21,22,11,26,10,1,17,20,1,15,11,17,26,12
"16",5,2,14,16,12,10,4,14,5,6,5,9,22,24,24,20,21
"17",2,7,22,9,25,24,15,13,8,3,19,12,1,10,1,14,17
"18",14,10,18,5,20,3,6,7,13,19,24,21,9,22,8,24,23
"19",19,13,10,10,21,2,7,16,4,2,2,18,10,5,15,3,5
"20",4,21,12,22,17,20,10,22,3,25,14,23,8,15,6,19,4
"21",3,6,3,6,14,6,12,4,22,24,16,5,16,6,18,18,7
"22",21,22,24,17,11,13,3,6,21,7,12,10,5,3,4,21,9
"23",17,9,4,24,19,23,16,23,12,11,9,6,18,2,10,22,25
"24",9,4,7,19,24,15,21,5,14,15,10,13,4,19,25,1,2
"25",25,3,11,2,18,12,20,11,23,8,13,24,25,14,5,7,20
"26",24,8,21,25,6,4,14,20,18,26,6,14,2,16,20,12,19
