"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",7,12,24,3,17,9,2,1,19,18,17,19,9
"2",12,1,19,6,21,2,19,11,17,4,8,11,22
"3",5,22,11,9,25,20,4,14,24,13,25,9,19
"4",18,18,26,19,6,6,26,13,16,14,26,23,17
"5",13,26,1,18,8,16,1,12,1,17,9,12,5
"6",25,21,13,4,11,5,21,6,7,22,5,8,15
"7",8,6,12,22,16,26,23,25,2,12,15,18,18
"8",19,24,8,23,15,11,13,4,22,2,1,17,11
"9",21,9,2,2,9,15,16,23,20,19,23,16,21
"10",11,5,20,15,4,21,6,3,10,21,2,15,20
"11",24,10,22,17,24,19,22,7,25,8,13,14,4
"12",3,8,14,21,10,3,11,5,8,10,24,10,1
"13",23,11,10,25,2,8,3,17,14,6,14,4,23
"14",2,14,15,26,12,17,17,10,21,24,10,26,26
"15",15,16,4,12,18,13,25,2,5,9,18,1,25
"16",17,15,16,5,14,25,7,24,18,11,3,2,2
"17",9,20,7,7,3,23,20,8,13,5,20,22,6
"18",26,3,17,13,13,14,5,20,6,3,22,25,10
"19",22,25,23,10,19,22,12,18,9,15,7,20,24
"20",1,13,25,1,7,18,14,16,3,1,12,5,14
"21",14,19,18,11,1,1,10,26,26,26,16,13,12
"22",10,23,21,24,22,12,18,21,11,20,21,3,7
"23",4,17,3,16,23,4,8,22,12,7,4,21,16
"24",6,4,6,14,5,10,24,19,23,16,6,6,8
"25",20,2,5,20,20,24,9,9,15,25,19,7,13
"26",16,7,9,8,26,7,15,15,4,23,11,24,3
