"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",1,16,22,19,26,26,15,15,8,11,15,3
"2",6,12,12,13,6,8,7,25,2,23,22,7
"3",19,5,8,1,9,25,5,13,7,21,9,12
"4",14,11,3,10,23,16,9,2,1,12,3,22
"5",21,9,15,12,2,19,26,1,12,15,21,4
"6",5,7,25,11,10,11,11,6,23,5,5,6
"7",8,19,7,24,8,15,19,9,6,2,25,11
"8",13,3,2,17,15,20,3,18,19,7,18,1
"9",7,4,14,25,21,17,24,16,18,20,2,17
"10",20,10,9,16,25,2,20,24,24,6,10,13
"11",11,22,18,8,13,23,25,26,4,8,6,14
"12",9,6,16,2,19,7,16,20,9,4,20,25
"13",16,21,17,26,17,6,6,3,26,13,19,10
"14",17,15,21,15,1,13,1,19,13,1,1,20
"15",10,13,20,6,24,14,2,11,21,26,26,15
"16",25,2,19,22,4,4,13,10,3,9,13,16
"17",3,26,10,18,12,1,4,12,11,16,7,24
"18",26,17,1,9,11,9,23,14,20,10,23,21
"19",24,25,13,4,22,21,8,8,16,3,12,8
"20",12,14,11,20,5,24,17,4,22,24,11,26
"21",22,8,24,23,14,22,10,23,15,17,24,23
"22",15,18,23,3,7,3,18,17,17,19,8,2
"23",23,20,4,21,18,12,14,21,10,25,4,5
"24",4,23,6,5,3,18,12,22,25,14,16,18
"25",18,24,26,14,20,10,21,7,5,22,17,19
"26",2,1,5,7,16,5,22,5,14,18,14,9
