"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",1,1,2,1,3,3,3,2,1,2
"2",1,1,1,2,1,2,3,1,2,1
"3",1,3,3,1,1,3,2,1,2,3
"4",3,2,3,3,2,2,2,2,3,1
"5",2,1,3,1,3,1,3,1,3,2
"6",1,1,1,3,3,1,2,1,3,2
"7",2,3,3,2,1,2,2,1,1,1
"8",1,3,3,2,2,1,1,2,1,1
"9",1,3,2,3,3,2,1,1,2,1
"10",2,3,3,1,2,2,1,3,3,2
"11",1,2,1,1,3,2,1,3,2,1
"12",3,2,3,2,3,3,2,3,1,3
"13",3,2,2,1,2,1,1,1,2,3
"14",2,2,3,1,2,3,3,3,2,1
"15",2,1,1,2,2,3,2,2,1,1
"16",1,2,1,3,1,1,3,2,1,3
"17",3,3,2,1,3,3,1,2,3,2
"18",2,3,2,1,1,1,3,2,2,2
"19",3,1,1,1,1,2,2,2,3,3
"20",3,2,1,3,3,3,2,1,2,1
"21",1,3,2,3,1,2,2,3,1,2
"22",2,1,2,3,1,1,1,3,2,1
"23",2,2,1,2,1,1,1,2,3,3
"24",3,3,2,2,3,2,3,2,2,3
"25",2,2,2,3,1,3,3,1,3,2
"26",3,2,2,3,3,1,3,3,1,1
"27",3,1,3,1,1,2,3,2,1,1
"28",1,1,3,3,2,3,1,3,2,3
"29",2,3,1,2,3,1,3,3,3,1
"30",2,2,1,1,3,2,1,1,1,3
"31",2,3,1,3,2,3,1,2,2,3
"32",2,1,3,3,3,2,1,2,1,2
"33",1,2,2,1,1,3,2,2,3,1
"34",3,3,1,1,2,1,2,1,1,2
"35",3,1,3,2,1,3,1,1,2,2
"36",2,3,2,3,2,3,3,1,1,3
"37",3,1,2,2,2,1,1,1,3,1
"38",3,3,3,3,1,1,2,3,3,3
"39",1,2,3,2,2,2,3,1,3,3
"40",3,1,1,3,2,2,3,3,2,2
"41",2,1,2,2,3,2,2,3,3,3
"42",1,3,1,2,2,3,3,3,3,2
"43",1,1,2,1,2,1,2,3,1,3
"44",1,2,3,2,3,1,2,2,2,2
"45",3,2,1,2,1,3,1,3,1,2
