"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,2,1,2,3,2,1,3,1,1,1
"2",2,1,2,2,1,1,3,3,1,1,2
"3",2,1,2,1,3,2,1,1,1,1,3
"4",1,2,3,1,2,2,3,3,1,3,1
"5",2,2,1,3,2,2,1,1,2,3,1
"6",1,1,2,1,1,3,2,1,2,3,1
"7",3,3,1,2,2,1,2,3,3,3,1
"8",2,3,3,3,1,1,3,3,2,2,3
"9",1,1,3,2,1,2,1,3,3,2,3
"10",2,2,2,3,1,1,3,1,3,1,1
"11",1,1,2,3,2,2,2,2,3,1,1
"12",1,2,1,2,1,2,3,1,2,1,3
"13",3,1,1,2,3,1,2,1,2,1,2
"14",1,2,3,3,1,3,2,2,1,1,2
"15",2,3,3,1,1,3,2,3,2,1,2
"16",3,2,1,3,3,1,3,2,1,3,2
"17",1,1,1,3,2,3,2,3,1,3,3
"18",3,1,3,1,2,2,3,1,2,2,2
"19",3,3,2,3,2,2,1,3,2,1,3
"20",2,1,1,1,3,2,1,3,3,3,2
"21",3,1,2,1,1,1,1,2,2,3,3
"22",1,3,2,2,3,3,1,2,3,3,2
"23",1,1,1,2,2,1,3,2,3,2,3
"24",1,3,3,2,3,1,1,2,2,1,1
"25",2,2,2,1,2,1,2,2,1,2,3
"26",1,2,1,1,2,3,3,3,3,1,2
"27",2,1,3,2,3,3,3,2,2,3,1
"28",1,3,2,1,3,1,2,3,2,2,1
"29",2,3,1,3,3,3,2,1,3,2,3
"30",2,3,3,2,2,1,1,1,3,3,2
"31",3,3,3,2,1,2,2,2,1,3,3
"32",3,3,1,1,1,2,3,2,3,2,1
"33",2,3,2,2,2,3,3,1,1,3,3
"34",1,2,3,3,3,1,2,1,2,3,3
"35",2,2,3,1,3,2,2,1,3,2,1
"36",3,2,2,3,1,2,2,3,3,3,2
"37",3,2,3,1,2,3,1,2,3,1,3
"38",3,1,3,3,2,1,1,3,1,2,1
"39",3,3,1,1,2,3,2,2,1,1,1
"40",1,3,1,1,1,1,1,1,1,2,2
"41",1,3,2,3,3,2,3,2,1,2,2
"42",3,2,2,2,1,3,1,1,1,2,1
"43",3,2,2,2,3,3,3,3,2,2,3
"44",2,1,1,3,1,3,1,2,2,2,2
"45",3,1,3,3,3,3,3,1,3,1,2
